,datetime,post
152,2021-10-06 18:42:24,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/swr4OblGQB
153,2021-10-06 18:41:59,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/JdPowjElgb
154,2021-10-06 18:41:48,Rose Above Previous Day's High today: $GOOG $FMAG $PHDG $CYBR $OTTR $VPG $PYCR $NARI $OSS $ARGO $UFPI $CSQ $ATIF… https://t.co/xA0OKYMkef
155,2021-10-06 18:41:33,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/pEXpso6H7L
156,2021-10-06 18:40:07,"Most Searched Stocks 🔎

Ticker · Price · Change · Change(%)

$AAPL       141.30$    0.19$    0.13%
$FB           33… https://t.co/meqhjKaQLv"
157,2021-10-06 18:39:37,"Most active Trading Group 💯 

Alerts,Analysis
Stocks ☑️
Options ✅
Day trading ✅
Swing Trading ☑️

🔥
$SPY $TSLA… https://t.co/JHfJBitr9d"
158,2021-10-06 18:39:03,"Look like legit traders include this chat and making profits. FREE Check out now..

$LOMA $DZSI $LAC $VOXX $SWBI… https://t.co/9cCQCtrZVk"
159,2021-10-06 18:29:47,"7/ Changing consumer behavior is hard, but there are signs of progress. Direct shopping on @Klarna is growing and i… https://t.co/D0V4XOc4Vw"
160,2021-10-06 18:28:52,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
161,2021-10-06 18:25:12,"BREAKING: @Amazon is buying the cryptocurrency @polkadot, which can be bought by retail investors on @coinbase.… https://t.co/77uWarajWs"
162,2021-10-06 18:21:27,"RT @no7foothurdles: $Roku is misunderstood

Competition from tech giants $goog $amzn $aapl seems intense

$ms recommends Sell. Increasing s…"
163,2021-10-06 18:21:22,"RT @no7foothurdles: 1/ $roku offers the best experience in streaming at the lowest cost

It is the only company with an OS purpose-built fo…"
164,2021-10-06 18:13:25,"RT @LuoshengPeng: Have fun following the Speaker’s husband, an unusual intel source for well known stocks $CRWD $TSLA $GOOG $NVDA 😂

https:…"
165,2021-10-06 18:09:14,"@daniel_toloko If you are trying to expand your circle of competence, it is a good way to build a position which fo… https://t.co/Pqx3jkYejg"
166,2021-10-06 18:07:34,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
167,2021-10-06 18:07:24,EU lawmakers mull changes that could bring European companies under EU tech rules $GOOG $AAPL https://t.co/yeAI3D2e1a
168,2021-10-06 17:58:00,"RT @PrimedToPrint: $VERB 
- ""we expect to generate meaningful revenue from ot""
- "" THERE IS NOTHING I'D LIKE TO TELL YOU MORE THAN HOW 3RD…"
169,2021-10-06 17:56:13,"$GOOG Debt ceiling, higher bond yields, Interest rate increase impacts should fade away. History shows that markets… https://t.co/FTF4mhy3go"
170,2021-10-06 17:53:21,"RT @LuoshengPeng: Have fun following the Speaker’s husband, an unusual intel source for well known stocks $CRWD $TSLA $GOOG $NVDA 😂

https:…"
171,2021-10-06 17:52:55,"RT @PrimedToPrint: $VERB 
- ""we expect to generate meaningful revenue from ot""
- "" THERE IS NOTHING I'D LIKE TO TELL YOU MORE THAN HOW 3RD…"
172,2021-10-06 17:51:09,"RT @LuoshengPeng: Have fun following the Speaker’s husband, an unusual intel source for well known stocks $CRWD $TSLA $GOOG $NVDA 😂

https:…"
173,2021-10-06 17:51:07,"$PLTR Today announced it got awarded a $823M contract with the U.S. Army Program Manager, Huge news!

#SP500… https://t.co/IoY7xUtCOm"
174,2021-10-06 17:51:04,"RT @LuoshengPeng: Have fun following the Speaker’s husband, an unusual intel source for well known stocks $CRWD $TSLA $GOOG $NVDA 😂

https:…"
175,2021-10-06 17:50:09,"RT @LuoshengPeng: Have fun following the Speaker’s husband, an unusual intel source for well known stocks $CRWD $TSLA $GOOG $NVDA 😂

https:…"
176,2021-10-06 17:49:58,"5/What about $goog $amzn in non-NA geographies

They should be better in CTV tech, but have weak execution historie… https://t.co/iUNKGmKAnw"
177,2021-10-06 17:49:54,"1/ $roku offers the best experience in streaming at the lowest cost

It is the only company with an OS purpose-buil… https://t.co/sxM284zFXo"
178,2021-10-06 17:49:54,"$Roku is misunderstood

Competition from tech giants $goog $amzn $aapl seems intense

$ms recommends Sell. Increasi… https://t.co/nJIGuG1Oen"
179,2021-10-06 17:49:03,"Have fun following the Speaker’s husband, an unusual intel source for well known stocks $CRWD $TSLA $GOOG $NVDA 😂

https://t.co/lZtGm4Zq8I"
180,2021-10-06 17:48:48,"Stocks are going green after Biden and McConnell seemed to be working together. #stocks 
$SOFI $PLTR $MSFT $TSLA… https://t.co/cBxw8nvkR4"
181,2021-10-06 17:47:47,"Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! 

$yang $bma… https://t.co/n6FUMjqSwI"
182,2021-10-06 17:38:01,"Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB… https://t.co/zgCyw8slst"
183,2021-10-06 17:35:11,"RT @PrimedToPrint: $VERB 
- ""we expect to generate meaningful revenue from ot""
- "" THERE IS NOTHING I'D LIKE TO TELL YOU MORE THAN HOW 3RD…"
184,2021-10-06 17:33:39,$roku $tsla $aapl $msft $nnox $bynd $aal $dal $nkla $uber $amd $kodk $kndi $fb $amzn $zm $t $twtr $snap $nflx $baba… https://t.co/jsFS8omHcP
185,2021-10-06 17:33:28,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
186,2021-10-06 17:31:57,"Like I said $MSFT green $AMZN green $GOOG green $GOOGL green $NFLX  green but $AAPL IS NEXT

$spce $sndl $ontx… https://t.co/PGdl8wAQfi"
187,2021-10-06 17:23:49,"$VERB 
- ""we expect to generate meaningful revenue from ot""
- "" THERE IS NOTHING I'D LIKE TO TELL YOU MORE THAN HOW… https://t.co/c2f9tydWmM"
188,2021-10-06 17:20:21,The mask mandate for schools in B.C. is being expanded to include staff and students in kindergarten to Grade 3… https://t.co/1Z4PMtlS91
189,2021-10-06 17:19:30,"$MSFT green $AMZN green $GOOG green $GOOGL green $NFLX  green but $AAPL to follow.

$f $mrk $gme $amc $spy $spce… https://t.co/lyHjEoB0Ws"
190,2021-10-06 17:18:23,"The fact that Twitch hasn't figured out how to push clips more, letting that content and revenue just end up on You… https://t.co/nWb2qSNesv"
191,2021-10-06 17:15:12,"For smaller creators it's actually beneficial given the subs/donos, you make pennies on YouTube/other streaming sit… https://t.co/4pDf3DIiHD"
192,2021-10-06 17:11:32,"$SPIR Share Price To Rise, Announcement Of Joint Venture With ""Top"" US Firm Readied For Release… https://t.co/oFJhU1KnOa"
193,2021-10-06 17:11:02,"$GRST - ETHEMA HEALTH

- Potential 1,000% to 10,000%+ Gains Opportunity Short Term
- OTC PINK Current
- Multi Milli… https://t.co/e02jc6DLD3"
194,2021-10-06 17:02:56,"We find the 100% runners BEFORE the crowd!
Chatroom:

$ACB $NVAX $MRNA $CGC $DKNG $AAL $SAVE $UAL $WORK $PLAY $DOCU… https://t.co/kXtyzd5Nrt"
195,2021-10-06 17:00:04,"【GAFAM】
📱 $GOOG 2731.03 (+0.28%)
🛒 $AMZN 3238.05 (+0.53%)
📘 $FB 331.53 (-0.43%)
🍎 $AAPL 139.96 (-0.81%)
🖥 $MSFT 289… https://t.co/3IKgqnEnYP"
196,2021-10-06 16:59:07,"These numbers (even without brand deals, merch etc) are a pittance compared to what they make on YouTube through Ad… https://t.co/7hIBIYN8fn"
197,2021-10-06 16:52:58,"Sep-21 (long-only) portfolio update. -4.3% in Sep (£), -2.1% v. MSCI World; YTD +19.1%, 4.5% ahead. +75% (17% ahead… https://t.co/lbHiM4e1lt"
198,2021-10-06 16:49:07,"@PeckedXDucks Not surprised given how much energy the data centers of $FB, $AMZN, $GOOG, etc. use, their energy sou… https://t.co/BMCgMANhEt"
199,2021-10-06 16:48:09,"ALERTS AND UPDATES AND FREE TRIALS JOIN HERE 

$TSLA $SPY $BA $GME $WMT $BBY $QQQ $TD $S $NIO $D $AMC $RKT $ITM… https://t.co/jaUsPelTcq"
200,2021-10-06 16:42:21,I've  made 36k  with them . If you really want to make a huge profit on trading .... Choose this professional chat:… https://t.co/q3CNv1xr72
201,2021-10-06 16:41:11,"ALWAYS zoom out the chart to see what’s really going on. 

$LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA… https://t.co/9xCVjiDjOO"
202,2021-10-06 16:40:48,"The POWER of DCA (Dollar Cost Averaging) !!

 $LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX… https://t.co/C3qFi85z3d"
203,2021-10-06 16:38:49,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
204,2021-10-06 16:34:17,$GOOG Awaiting Buy signal on GOOG https://t.co/0m8xYptPCF
205,2021-10-06 16:34:00,$GOOG Awaiting Buy signal on GOOG https://t.co/HGCjWnU6gg
206,2021-10-06 16:33:35,"Cue Health, Google Cloud Join Forces To Track Respiratory Viral Variants | $GOOG $HLTH"
207,2021-10-06 16:33:28,"$GOOG - Cue Health, Google Cloud Join Forces To Track Respiratory Viral Variants

#Contracts #General #HealthCare… https://t.co/TCYhNMkVxV"
208,2021-10-06 16:31:36,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
209,2021-10-06 16:30:17,$NFLX $GOOG $MSFT $AMZN $AAPL $FB https://t.co/RZQJ5szmOG
210,2021-10-06 16:27:29,Literally just saw $GOOG trade up $4 in 2 seconds. That was fun.
211,2021-10-06 16:26:15,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
212,2021-10-06 16:25:51,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
213,2021-10-06 16:25:16,$NECA.0015 +25% Volume pouring in $AMZN $TSLA $WMT $TGT $NVDA $SPY $GLD $EBAY $AAPL $FB $TWTR $GS $S $GOOG $DIS… https://t.co/gG896M5KEG
214,2021-10-06 16:20:20,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
215,2021-10-06 16:17:09,"Bot $433 Calls on $SPY with a 10/13 expo in at $2.85

Would stop out around $2, about 30%.

Looks like a short term… https://t.co/VnM9hoqWAM"
216,2021-10-06 16:16:30,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
217,2021-10-06 16:16:22,"Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T
7 $TSLA $0.786T"
218,2021-10-06 16:13:04,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
219,2021-10-06 16:13:02,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
220,2021-10-06 16:11:40,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
221,2021-10-06 16:09:55,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
222,2021-10-06 16:09:44,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
223,2021-10-06 16:08:06,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
224,2021-10-06 16:07:52,"RT @ValaAfshar: Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T…"
225,2021-10-06 16:07:16,"Largest market cap ($ trillion): 

1 $AAPL $2.31T
2 $MSFT $2.17T
3 $GOOG $1.79T
4 $AMZN $1.64T
5 $BTC $1.03T
6 $FB $0.918T
7 $TSLA $0.786T"
226,2021-10-06 16:02:13,"RT @Benzinga: .@Apple threatened to ban Instagram from its iOS App Store after reports of human trafficking ads.

🗞️👇 | $AAPL $FB $GOOG $GO…"
227,2021-10-06 16:01:26,$MSFT green $AMZN green $GOOG green $GOOGL green $NFLX  green but $AAPL DEEP RED. makes no sense. MANIPULATION… https://t.co/KK9Il3Kh6l
228,2021-10-06 16:00:04,"【GAFAM】
📱 $GOOG 2737.01 (+0.49%)
🛒 $AMZN 3245.65 (+0.77%)
📘 $FB 332.67 (-0.09%)
🍎 $AAPL 140.34 (-0.55%)
🖥 $MSFT 289… https://t.co/foHz6IGVoO"
229,2021-10-06 15:57:10,"$AAPL the only FAANG stock that isn't green. Being HEAVILY MANIPULATED.🤦

$ACB $NVAX $MRNA $CGC $DKNG $AAL $SAVE… https://t.co/7QYNVOd7XJ"
230,2021-10-06 15:55:35,"RT @jacqmelinek: ICYMI @BankofAmerica research shows #bitcoin is:

- 9th largest asset in the world by market value 
- 2nd best performing…"
231,2021-10-06 15:49:28,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
232,2021-10-06 15:48:49,"This is exactly how I feel about $GLXY - it’s meant to be owned for the long term like $AMZN, $GOOG, and $BRK.B wer… https://t.co/CKMvD5nyqc"
233,2021-10-06 15:48:36,Tommy O'Brien hosts the Morning Market Kickoff for Wednesday on @TFNN and discussed $QQQ $AMZN $GOOG $NFLX $CL and… https://t.co/DuoDMFHLrG
234,2021-10-06 15:46:46,"Get instant updates and free trials join here 

$AMC $GME $NOK  $SPY $RH $BB $RKT $AAPL $AAL $NAKD $SOL $DAL $M… https://t.co/VlRbPYAo0N"
235,2021-10-06 15:44:59,RT @ScoopDaa: A Stock Market Crash Is Inevitable: 4 Surefire Stocks to Buy When It Happens @themotleyfool #stocks $CRM $^GSPC $GOOGL $UNH $…
236,2021-10-06 15:44:17,"$BTC $ETH $LINK $XTZ $ADA $VET $KNC $SXP $TWTR $ES $JD $BABA $BIDU $TME 
$SPY $QQQ $DIS $TSLA $SHOP
$AMD $AAPL $SQ… https://t.co/wuNbxDSixZ"
237,2021-10-06 15:40:27,"RT @TimWithStocks: Candlesticks, one of the most common ways to read the market, here’s a quick explanation on how to read them.

#SP500 #B…"
238,2021-10-06 15:38:00,RT @aaaamhim: $AAPL MORGAN STANLEY: $AAPL App Store growth “accelerated in September to the fastest rate in five months (+16%y/y vs +12% in…
239,2021-10-06 15:36:31,"RT @gurgavin: OWN THE FUTURE 

$PLTR DATA ANALYTICS 

$AMZN SHOPPING / DATA 

$FVRR GIG ECONOMY

$SQ DIGITAL PAYMENT’S 

$SHOP E-COMMERCE…"
240,2021-10-06 15:35:00,"RT @TheBitcoinDesk: The Trillion Club 📈 #Bitcoin

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/ZQ5Vfzoy4a"
241,2021-10-06 15:34:27,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
242,2021-10-06 15:34:14,"The Trillion Club 📈 #Bitcoin

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/ZQ5Vfzoy4a"
243,2021-10-06 15:33:47,"RT @studios: The power of the internet economy in one chart.
$NFLX $FB $MSFT #TikTok $AMZN $GOOG https://t.co/Qppr9arPn9"
244,2021-10-06 15:33:36,"$GOOG Google engineers are helping a Swedish start-up to build a carbon emissions tracker

https://t.co/y8CmThOxDt"
245,2021-10-06 15:24:02,"Great businesses accomplish goals with great services and a sense of community. @RealRasha 
$WFC $VMW $AAPL $ETH… https://t.co/Ekh2yyG58P"
246,2021-10-06 15:22:14,$GOOG Waiting for Short signal on GOOG   with https://t.co/WBARPaspdC https://t.co/2XX9Bt9168
247,2021-10-06 15:21:45,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
248,2021-10-06 15:21:02,@CompassInvStrat Well $GOOGL $GOOG is trading there despite having far lower growth and similar barriers to entry a… https://t.co/WKNL8zqAxX
249,2021-10-06 15:19:02,&gt; $GOOG | Last Price: 2730 | Previous Close: 2723.54 | Div: 0.0 | Shortfloat: 0.580279 | Line: $2810.56 #GOOG
250,2021-10-06 15:12:41,&gt; $GOOG | Last Price: 2732 | Previous Close: 2723.54 | Div: 0.0 | Shortfloat: 0.580279 | Line: $2810.56 #GOOG
251,2021-10-06 15:11:45,$GOOG https://t.co/HrMuewRTmo
252,2021-10-06 15:02:46,"@buccocapital Nothing “incredible” about ~50% annual revenue growth, at that valuation (10x since IPO ) in Sep-2019… https://t.co/FqNnh1WvqD"
253,2021-10-06 15:01:27,#Options #maxpain chart for $GOOG. Free options app https://t.co/EQL2cBOq5n https://t.co/L25baFyTt3
254,2021-10-06 15:01:26,Google Brings Back The Sweet Stuff: Android Snow Cone Announced And What It Brings To The Table | $AAPL $GOOG $GOOGL
255,2021-10-06 15:01:06,"$GOOG - Google Brings Back The Sweet Stuff: Android Snow Cone Announced And What It Brings To The Table

#News #Tech #TopStories"
256,2021-10-06 15:00:12,"The combined market capitalization of Amazon, Apple, Google, and Microsoft currently represents 116.84% of the comb… https://t.co/a41fhZwMbt"
257,2021-10-06 15:00:04,"【GAFAM】
📱 $GOOG 2733.68 (+0.37%)
🛒 $AMZN 3242.29 (+0.66%)
📘 $FB 331.38 (-0.48%)
🍎 $AAPL 140.25 (-0.61%)
🖥 $MSFT 289… https://t.co/wBgK7tj1YE"
258,2021-10-06 15:00:00,"Biggest year-to-date gains come largely from financial holdings. https://t.co/fKx1DxonUg
#Guru #GuruFocus #stocks… https://t.co/oiwmF2A68E"
259,2021-10-06 14:59:49,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
260,2021-10-06 14:58:20,"RT @TheChosen1e: 🔥 #BREAKINGNEWS 📢 Castle Placement Named Exclusive Placement Agent for Wearable Health Solutions Inc. $WHSI 

👉 https://t.…"
261,2021-10-06 14:56:31,"$AAPL did u give away your shares at BOTTOM?

$ACB $NVAX $MRNA $CGC $DKNG $AAL $SAVE $UAL $WORK $PLAY $DOCU $PD… https://t.co/s2UQwOqLlu"
262,2021-10-06 14:55:10,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️0.18% to $2,728.32 #OptionsFlow #stocks #stock… https://t.co/MYFXqQ58lz"
263,2021-10-06 14:55:07,"Stock: $GOOG - Alphabet Inc.
*** NEWS ***
Billionaire Rob Citrone is Selling These 10 Stocks - Yahoo Finance… https://t.co/z2zRZNaj1Q"
264,2021-10-06 14:51:55,"$AAPL gamma SQUEEZE soon. Free💸

$BTC $ETH $LINK $XTZ $ADA $VET $KNC $SXP $TWTR $ES $JD $BABA $BIDU $TME 
$SPY $QQQ… https://t.co/HeQFuUwajd"
265,2021-10-06 14:50:06,"Pensionfund Sabic,has filed Form 13F for Q3 2021.Opened NEW positions in $A $ADI $BX $EL $ES $GOOG $GOOGL $JNJ… https://t.co/fYBYFDOEvz"
266,2021-10-06 14:47:33,$GOOG #Options OI chart. Free stock apps https://t.co/7Rm8mjs1IV https://t.co/j3pWGaMFK6
267,2021-10-06 14:47:31,$AAPL MORGAN STANLEY: $AAPL App Store growth “accelerated in September to the fastest rate in five months (+16%y/y… https://t.co/P0Zd9Ef2Sm
268,2021-10-06 14:39:22,"@RedDogT3 Great action so far this morning from $MSFT, $GOOG, $IGV, $AMZN.  Leaders hopefully indicating the bottom… https://t.co/QNaNhu8mcu"
269,2021-10-06 14:36:57,Reversed from Down today: $TDOC $FDN $GOOG $FPH $CWEB $BR ... https://t.co/uuYYhu7HD0
270,2021-10-06 14:36:51,"$SPY intraday battle for direction. Fib arcs intact
- $SPX $AAPL $MSFT $AMZN $GOOG $FB $TSLA https://t.co/QRf8x5JqQQ"
271,2021-10-06 14:36:23,"$AMZN &amp; $FB are bros

$MSFT &amp; $GOOG are bros https://t.co/zSeGvhrdbm"
272,2021-10-06 14:33:56,"RT @TheChosen1e: 👉#LCLP #BREAKINGNEWS @TENAssociates

🚀 $LCLP Life Clips Subsidiary Cognitive Apps To Benefit From Apple's iPhone Features…"
273,2021-10-06 14:33:16,"RT @TheChosen1e: 👉#LCLP #BREAKINGNEWS @TENAssociates

🚀 $LCLP Life Clips Subsidiary Cognitive Apps To Benefit From Apple's iPhone Features…"
274,2021-10-06 14:30:16,"First National Bank of Mount Dora Trust Investment,has filed Form 13F for Q3 2021.Opened NEW positions in $CCI… https://t.co/ghMFLx9XiC"
275,2021-10-06 14:27:51,"RT @TheChosen1e: 👉#LCLP #BREAKINGNEWS @TENAssociates

🚀 $LCLP Life Clips Subsidiary Cognitive Apps To Benefit From Apple's iPhone Features…"
276,2021-10-06 14:26:24,You can smell the fundies getting in on an earnings report darling....  $GOOG $GOOGL (October 26th) https://t.co/T8hKWni7or
277,2021-10-06 14:25:30,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
278,2021-10-06 14:25:19,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
279,2021-10-06 14:24:10,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
280,2021-10-06 14:23:38,"👉#LCLP #BREAKINGNEWS @TENAssociates

🚀 $LCLP Life Clips Subsidiary Cognitive Apps To Benefit From Apple's iPhone Fe… https://t.co/mcOOghyE6Y"
281,2021-10-06 14:19:02,"$GOOG has one of two things going for it - and I am not sure which is right:
- Consumers recognize the massive surp… https://t.co/6yoBEcucXt"
282,2021-10-06 14:16:12,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
283,2021-10-06 14:15:42,"Google engineers are helping a Swedish start-up to build a carbon emissions tracker $GOOG

Around a dozen Google en… https://t.co/MZGqNADh9f"
284,2021-10-06 14:14:15,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
285,2021-10-06 14:13:42,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
286,2021-10-06 14:13:39,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
287,2021-10-06 14:13:33,"$AAPL nice buys coming in here. OVERSOLD BADLY.

$HOOD $AMD $AMC $BTC $DOGE $TSLA $NIO $SPY $QQQ $AAL $VXRT $XSPA… https://t.co/habzSjrFfz"
288,2021-10-06 14:13:28,"RT @MinteractApp: Today Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $MSFT $MELI $DOCU $DXCM $GOOG $BKNG $LRCX $ZM $MDLZ $AMAT $F…"
289,2021-10-06 14:13:26,"RT @assetdash: The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
290,2021-10-06 14:13:22,"Today Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $MSFT $MELI $DOCU $DXCM $GOOG $BKNG $LRCX $ZM $MDLZ… https://t.co/Fv0aYnGamJ"
291,2021-10-06 14:13:06,"The Trillion Club 📈

1. $AAPL
2. $MSFT
3. Saudi Aramco 
4. $GOOG
5. $AMZN
6. $BTC https://t.co/IJyvTSFS73"
292,2021-10-06 14:12:59,"$TSLA getting pulled down by Market this morning . Market down $450 or Vu 1.3% &amp; $AAPL , $MSFT, $NIO, $CRSP, $FB,… https://t.co/lBgUf0LbXI"
293,2021-10-06 14:08:14,"RT @jacqmelinek: ICYMI @BankofAmerica research shows #bitcoin is:

- 9th largest asset in the world by market value 
- 2nd best performing…"
294,2021-10-06 14:06:43,"Most active Trading Group 💯 

Alerts,Analysis
Stocks ☑️
Options ✅
Day trading ✅
Swing Trading ☑️

🔥
$SPY $TSLA… https://t.co/sXqo6APhvy"
295,2021-10-06 14:05:55,"Look like legit traders include this chat and making profits. FREE Check out now..

$LOMA $DZSI $LAC $VOXX $SWBI… https://t.co/r9y8MEymcS"
296,2021-10-06 14:05:51,"ICYMI @BankofAmerica research shows #bitcoin is:

- 9th largest asset in the world by market value 
- 2nd best perf… https://t.co/B7PruFaQUO"
297,2021-10-06 14:05:11,RT US Stocks OVERVALUED by 50% at the same stage as before GREAT CRASH with DISMAL economic recovery with the HUGE… https://t.co/n6kIsinFop
298,2021-10-06 14:04:46,"RT @GafamBot: 【GAFAM】
📱 $GOOG 2705.99 (-0.64%)
🛒 $AMZN 3214.34 (-0.21%)
📘 $FB 327.69 (-1.58%)
🍎 $AAPL 139.11 (-1.42%)
🖥 $MSFT 287.27 (-0.52…"
299,2021-10-06 14:00:03,"【GAFAM】
📱 $GOOG 2705.99 (-0.64%)
🛒 $AMZN 3214.34 (-0.21%)
📘 $FB 327.69 (-1.58%)
🍎 $AAPL 139.11 (-1.42%)
🖥 $MSFT 287… https://t.co/6g7BSb344a"
300,2021-10-06 14:00:00,"Average sentiment (Twitter 6H):
 📈 $AMD: 0.22(64)
 📈 $GOOG: 0.39(47)
 📉 $FB: -0.01(326)
 📈 $MMM: 0.87(6)
 📈 $CAT: 0.37(7)"
